Fold,Model,AUC,Brier,Slope,Imputation,Delta,Threshold
1,xgb,0.6956956956956957,0.22118796883883665,0.7596724313614601,6,7,0
2,glmnet,0.6056056056056056,0.23743245118732362,0.6007273994979191,6,7,0
2,rf,0.5505505505505506,0.259285782336825,0.1683621164096346,6,7,0
2,xgb,0.5755755755755756,0.25562494821830123,0.26791988161253444,6,7,0
3,glmnet,0.5975975975975976,0.24012007708767838,0.5829401257840219,6,7,0
3,rf,0.6466466466466466,0.23050168867145324,0.7743654607824954,6,7,0
3,xgb,0.6656656656656657,0.2235347522688852,0.845601048758314,6,7,0
4,glmnet,0.7155870445344129,0.20923486521321993,1.7601396167439456,6,7,0
4,rf,0.5799595141700404,0.24357115647075286,0.37531195452247074,6,7,0
4,xgb,0.5931174089068826,0.24517863942838686,0.3776872324256855,6,7,0
5,glmnet,0.4802494802494803,0.26670190058349197,0.1101096204071509,6,7,0
5,rf,0.5270270270270271,0.2721876849683889,-0.0032851172692287887,6,7,0
5,xgb,0.4553014553014553,0.262666663361093,0.20604319734219484,6,7,0
1,glmnet,0.5555555555555556,0.20028041766032031,0.918591340682825,6,7,-5
1,rf,0.5543478260869565,0.20875937073352507,0.3832460387594782,6,7,-5
1,xgb,0.5881642512077294,0.20615545390111217,0.4423793476943322,6,7,-5
2,glmnet,0.6898976982097187,0.19139409839506097,5.319006860925385,6,7,-5
2,rf,0.6560102301790282,0.18219886732410642,1.1004907303689495,6,7,-5
2,xgb,0.6560102301790282,0.19116463577352533,0.7677205572238509,6,7,-5
3,glmnet,0.5369211514392991,0.22218222157379133,-0.12983294325400507,6,7,-5
3,rf,0.5306633291614519,0.20339598562261835,0.28910067336177603,6,7,-5
3,xgb,0.5131414267834794,0.21672779137982295,0.14937136608894672,6,7,-5
4,glmnet,0.5944931163954944,0.1902231665805655,2.4072840373328424,6,7,-5
4,rf,0.6758448060075094,0.17787907192348418,0.9559338909234998,6,7,-5
4,xgb,0.6370463078848561,0.18798981612332843,0.5304570021064324,6,7,-5
5,glmnet,0.5319148936170213,0.19798328334507478,0.3259217264676315,6,7,-5
5,rf,0.5869837296620776,0.1995824930547778,0.391722869648186,6,7,-5
5,xgb,0.620775969962453,0.1950744481844578,0.5078572485820899,6,7,-5
1,glmnet,0.5510204081632653,0.18149018356332272,0.553860244164126,6,7,-7
1,rf,0.6680272108843538,0.17337851998944995,0.7634846344321886,6,7,-7
1,xgb,0.6040816326530613,0.18948208814236336,0.40017411038666006,6,7,-7
2,glmnet,0.5013888888888889,0.18165125980226682,0.39876699791668063,6,7,-7
2,rf,0.5125,0.19406521328499657,-0.1471536309096593,6,7,-7
2,xgb,0.475,0.19604809341272647,-0.14249591399005765,6,7,-7
3,glmnet,0.6244897959183674,0.1759938189452884,3.286719556310287,6,7,-7
3,rf,0.6312925170068027,0.17660535668691935,0.7697411070379806,6,7,-7
3,xgb,0.672108843537415,0.16803459046845542,1.0253317317208315,6,7,-7
4,glmnet,0.5585034013605442,0.17810359219043753,1.1075776349545376,6,7,-7
4,rf,0.5537414965986395,0.1923459873242431,0.23037143383756253,6,7,-7
4,xgb,0.5877551020408164,0.18720665659143143,0.2863421922722856,6,7,-7
5,glmnet,0.6517006802721088,0.1753042992716522,4.236637769930575,6,7,-7
5,rf,0.7047619047619048,0.16545179810207303,1.2238568163658825,6,7,-7
5,xgb,0.6938775510204082,0.16471857826388933,1.0706416292353693,6,7,-7
1,glmnet,0.7447552447552448,0.1377365525685782,4.866116226127039,6,7,-10
1,rf,0.7097902097902098,0.13575518829977637,1.0684786837734803,6,7,-10
1,xgb,0.7237762237762237,0.1385345072190476,0.9551335900021689,6,7,-10
2,glmnet,0.6346153846153847,0.14853902124765703,1.7209190463959099,6,7,-10
2,rf,0.6394230769230769,0.15316745506543533,0.5815672828411665,6,7,-10
2,xgb,0.6810897435897436,0.1456087366959602,0.6583507778357653,6,7,-10
3,glmnet,0.624198717948718,0.14758739450871936,1.3870201132373272,6,7,-10
3,rf,0.6842948717948718,0.14739728587779447,0.8195419753311394,6,7,-10
3,xgb,0.6714743589743589,0.15009552726652575,0.6529296643420152,6,7,-10
4,glmnet,0.6410256410256411,0.15243735369300246,0.6477144835528255,6,7,-10
4,rf,0.5240384615384616,0.16067641770777735,0.09918290513008622,6,7,-10
4,xgb,0.5961538461538461,0.15430292241318871,0.4239264081558243,6,7,-10
5,glmnet,0.4967948717948718,0.17150517915168764,0.08832561920459119,6,7,-10
5,rf,0.6330128205128206,0.15316021312710087,0.5525426928218182,6,7,-10
5,xgb,0.6137820512820513,0.16335273892469893,0.358351437571257,6,7,-10
1,glmnet,0.7878787878787878,0.1875136054603284,2.439144151233002,7,7,0
1,rf,0.7261904761904762,0.1979984423724815,0.9924868836492569,7,7,0
1,xgb,0.7218614718614719,0.20484925567950366,0.740121074572332,7,7,0
2,glmnet,0.7543290043290043,0.18745476297674557,1.1899251146235774,7,7,0
2,rf,0.7283549783549783,0.19115988938280765,1.2295039205476732,7,7,0
2,xgb,0.7088744588744589,0.20163002606866282,0.851892638642347,7,7,0
3,glmnet,0.7437641723356009,0.20925781726811654,4.889113058157463,7,7,0
3,rf,0.6598639455782312,0.21330226561103482,0.6088587833841302,7,7,0
3,xgb,0.6848072562358276,0.21250280595643198,0.5831764885546071,7,7,0
4,glmnet,0.6915584415584416,0.20344065439382975,0.815554621539434,7,7,0
4,rf,0.6764069264069265,0.20974580192820988,0.7305114033338921,7,7,0
4,xgb,0.6266233766233766,0.23247190696226172,0.3804168205180498,7,7,0
5,glmnet,0.6309523809523809,0.2117317302730939,0.685203853469769,7,7,0
5,rf,0.6872294372294372,0.2059715296424136,0.9376638272654311,7,7,0
5,xgb,0.672077922077922,0.20753989657213973,0.7875380606533073,7,7,0
1,glmnet,0.6920000000000001,0.1697292531206409,0.5521789554356389,7,7,-5
1,rf,0.6333333333333333,0.1756849599343608,0.6537642674596729,7,7,-5
1,xgb,0.6719999999999999,0.1770048302464442,0.5905825401834266,7,7,-5
2,glmnet,0.7886297376093294,0.14156547564547342,1.5580404642053163,7,7,-5
2,rf,0.6763848396501457,0.15764583178479605,1.1214744359221198,7,7,-5
2,xgb,0.685131195335277,0.15974914911009325,0.866926338381707,7,7,-5
3,glmnet,0.7128279883381924,0.14937050816115743,0.6820501664983752,7,7,-5
3,rf,0.6443148688046647,0.17058004201723198,0.48463485154021885,7,7,-5
3,xgb,0.6355685131195336,0.1705031841060835,0.4312479412203158,7,7,-5
4,glmnet,0.6013333333333334,0.17863303373428976,0.5355696005581361,7,7,-5
4,rf,0.6813333333333333,0.17190852118652492,0.777542325145118,7,7,-5
4,xgb,0.6826666666666666,0.1808480101245348,0.6203050568783481,7,7,-5
5,glmnet,0.8513119533527697,0.12777933495985822,1.2588918873645065,7,7,-5
5,rf,0.6909620991253644,0.15400584921255736,0.8043700645034461,7,7,-5
5,xgb,0.7448979591836734,0.14554941812307956,0.9668400412050662,7,7,-5
1,glmnet,0.5972850678733032,0.1633938911710639,0.4023925475051626,7,7,-7
1,rf,0.6349924585218703,0.16381614135933217,0.4821146260386767,7,7,-7
1,xgb,0.6244343891402715,0.1695135205039242,0.3911217608553849,7,7,-7
2,glmnet,0.7581699346405228,0.12949248300062344,1.0785693355092811,7,7,-7
2,rf,0.7271241830065359,0.13582612295474852,1.069105176457639,7,7,-7
2,xgb,0.7336601307189542,0.13125592163504796,1.1669177993979336,7,7,-7
3,glmnet,0.6530920060331825,0.1469968735250554,0.7824222109992265,7,7,-7
3,rf,0.6696832579185521,0.1530390504520411,0.7817583626682802,7,7,-7
3,xgb,0.6681749622926093,0.1590200690517626,0.5463850849255568,7,7,-7
4,glmnet,0.7073906485671192,0.14727863904397973,0.6412470675964095,7,7,-7
4,rf,0.4253393665158371,0.17227082285511913,0.27487149500185426,7,7,-7
4,xgb,0.6500754147812972,0.16249589229958217,0.5203357604193275,7,7,-7
5,glmnet,0.8129713423831071,0.14338941674513664,3.763013225652669,7,7,-7
5,rf,0.6742081447963801,0.1495443895681738,0.8304080087689493,7,7,-7
5,xgb,0.7239819004524887,0.13982530264230258,1.0314113527619102,7,7,-7
1,glmnet,0.6259259259259259,0.12809739876157789,2.080461099821662,7,7,-10
1,rf,0.5537037037037037,0.1364201550515624,0.3947124354784987,7,7,-10
1,xgb,0.638888888888889,0.12755376839133248,0.6084255357652688,7,7,-10
2,glmnet,0.7325102880658436,0.11034451715102754,1.1202992805983616,7,7,-10
2,rf,0.6481481481481481,0.1257969672683313,0.5532630642055592,7,7,-10
2,xgb,0.6831275720164609,0.12396342063461252,0.6199438094669351,7,7,-10
3,glmnet,0.7666666666666667,0.11782795933278188,1.5428956209738733,7,7,-10
3,rf,0.7277777777777777,0.12151254854255843,1.2721251615010434,7,7,-10
3,xgb,0.812962962962963,0.10830063878576429,1.6236485803016902,7,7,-10
4,glmnet,0.5666666666666667,0.1397715631314498,0.269049229817773,7,7,-10
4,rf,0.6203703703703703,0.13196706165596836,0.4716935427169097,7,7,-10
4,xgb,0.6444444444444445,0.13305432512723508,0.48362832950227974,7,7,-10
5,glmnet,0.712962962962963,0.11862703790932957,1.0360864086662784,7,7,-10
5,rf,0.7648148148148148,0.11123331481148085,1.0677436968816139,7,7,-10
5,xgb,0.7796296296296297,0.10822708124709307,1.0360000226032757,7,7,-10
1,glmnet,0.6167487684729064,0.23516501003673204,0.834230316194655,8,7,0
1,rf,0.4610837438423645,0.25739109629533047,0.27336129872926096,8,7,0
1,xgb,0.6019704433497537,0.24499922624784856,0.5696211886761761,8,7,0
2,glmnet,0.5241379310344828,0.28498253921525735,-0.2212317325320577,8,7,0
2,rf,0.4807881773399015,0.265163814955667,0.13021437324095375,8,7,0
2,xgb,0.5714285714285714,0.2573839814820814,0.3470340194545062,8,7,0
3,glmnet,0.6843137254901961,0.22608419146014003,1.5089453052202173,8,7,0
3,rf,0.6078431372549019,0.24710056910183265,0.4754462349000228,8,7,0
3,xgb,0.6568627450980392,0.23509365916311198,0.6130905256676337,8,7,0
4,glmnet,0.7270935960591133,0.21003159078655928,1.412484596547986,8,7,0
4,rf,0.7408866995073892,0.21117871830276247,1.83066317956656,8,7,0
4,xgb,0.7566502463054188,0.20422261776765793,1.4808638621106383,8,7,0
5,glmnet,0.5294117647058824,0.2942806824394312,-0.05743829873395948,8,7,0
5,rf,0.5750507099391481,0.2548535003395769,0.32683095846320404,8,7,0
5,xgb,0.5578093306288032,0.2701657090388625,0.18690071601703767,8,7,0
1,glmnet,0.5291666666666667,0.25139746509664607,0.167816426262293,8,7,-5
1,rf,0.5666666666666667,0.2432024765710686,0.26490879251218796,8,7,-5
1,xgb,0.578125,0.24402609280706195,0.3416262559415136,8,7,-5
2,glmnet,0.5604166666666667,0.23396011864169525,0.5008221105850725,8,7,-5
2,rf,0.625,0.22535411625972743,0.7432236969314289,8,7,-5
2,xgb,0.6385416666666667,0.22402944142829323,0.6194123731483476,8,7,-5
3,glmnet,0.6452991452991453,0.21709279728786685,1.0576541008841236,8,7,-5
3,rf,0.5192307692307693,0.24031498793574607,0.3328332095396507,8,7,-5
3,xgb,0.5811965811965812,0.2362109708636204,0.49475304367765466,8,7,-5
4,glmnet,0.5950854700854701,0.23077946007180708,2.292301928367753,8,7,-5
4,rf,0.545940170940171,0.23394173018881245,0.518842967501951,8,7,-5
4,xgb,0.5747863247863247,0.23517682369101778,0.5152813750781927,8,7,-5
5,glmnet,0.581,0.23267093276630857,0.5718702259605235,8,7,-5
5,rf,0.657,0.22212834873463574,0.7202629069384693,8,7,-5
5,xgb,0.6809999999999999,0.21451230311032568,0.898188074891703,8,7,-5
1,glmnet,0.7294372294372294,0.2004389082710587,1.4237660878281881,8,7,-7
1,rf,0.6277056277056278,0.21918943325013326,0.8008834629714215,8,7,-7
1,xgb,0.6677489177489178,0.21595040132887616,0.7955164550957112,8,7,-7
2,glmnet,0.6122448979591837,0.2315509358981833,0.39810704326002666,8,7,-7
2,rf,0.6065759637188208,0.22650491417488944,0.36299800260264475,8,7,-7
2,xgb,0.6326530612244897,0.2255047612779166,0.40911339904420796,8,7,-7
3,glmnet,0.6109936575052854,0.22468097465490727,0.4987157156995394,8,7,-7
3,rf,0.6849894291754757,0.20575210181804576,0.9155804555615285,8,7,-7
3,xgb,0.7135306553911205,0.19750235185073675,0.8815824897688496,8,7,-7
4,glmnet,0.7164502164502164,0.19357932979054668,1.5841211579778665,8,7,-7
4,rf,0.6439393939393939,0.21467632948175486,0.662936180461806,8,7,-7
4,xgb,0.6341991341991342,0.2122827194089534,0.708396964687613,8,7,-7
5,glmnet,0.6938775510204082,0.20022706283554104,1.5842126215675592,8,7,-7
5,rf,0.5895691609977324,0.21753526836633685,0.6188060828549222,8,7,-7
5,xgb,0.5929705215419501,0.21647505372905249,0.6222133682715082,8,7,-7
1,glmnet,0.6733416770963704,0.18098781789594157,0.9534881071389012,8,7,-10
1,rf,0.6608260325406758,0.1831004546246424,1.0019081681297042,8,7,-10
1,xgb,0.6996245306633292,0.17097855713345053,1.0269011286411602,8,7,-10
2,glmnet,0.5819774718397998,0.2041678583384795,0.29278722355041853,8,7,-10
2,rf,0.4918648310387985,0.21660880101322735,-0.04818350742969964,8,7,-10
2,xgb,0.5481852315394242,0.21369284995472643,0.1772241022777311,8,7,-10
3,glmnet,0.578005115089514,0.21228821175961773,0.08303143240355314,8,7,-10
3,rf,0.5051150895140665,0.21395611548022703,-0.08459878362987458,8,7,-10
3,xgb,0.510230179028133,0.22311884470466173,-0.10537356456990947,8,7,-10
4,glmnet,0.6770963704630788,0.17183869017587783,1.0019079724292423,8,7,-10
4,rf,0.6695869837296621,0.18698494463451729,0.8119532766952147,8,7,-10
4,xgb,0.6846057571964956,0.19001310453681408,0.7202673162445926,8,7,-10
5,glmnet,0.7777777777777778,0.1708976517764437,1.0537653241164686,8,7,-10
5,rf,0.7198067632850241,0.1858766767265917,1.0173411534737522,8,7,-10
5,xgb,0.6799516908212561,0.18735702276169347,0.795028130304109,8,7,-10
1,glmnet,0.7089397089397089,0.2108493531363866,1.1383374424035408,9,7,0
1,rf,0.5478170478170479,0.25337879149260306,0.1971106566214227,9,7,0
1,xgb,0.46673596673596673,0.26184383210594914,0.17731052774465053,9,7,0
2,glmnet,0.6639676113360324,0.221360521822127,0.869419653085611,9,7,0
2,rf,0.5991902834008097,0.23798595800367245,0.5604097640184704,9,7,0
2,xgb,0.5789473684210527,0.2500024514757173,0.3551363825901237,9,7,0
3,glmnet,0.6740890688259109,0.22401381172908277,1.573154066260984,9,7,0
3,rf,0.701417004048583,0.20932805455218342,1.2057651260646556,9,7,0
3,xgb,0.708502024291498,0.21383430838610074,0.9149423713591543,9,7,0
4,glmnet,0.6285425101214575,0.2332236124918395,0.6002884775716815,9,7,0
4,rf,0.6831983805668016,0.2214454760107068,0.9251734241846585,9,7,0
4,xgb,0.6447368421052632,0.23528587543682605,0.49864329842989347,9,7,0
5,glmnet,0.597165991902834,0.23546558600822942,0.5391748194020731,9,7,0
5,rf,0.6417004048582996,0.22462997393101183,0.8105514585351111,9,7,0
5,xgb,0.6831983805668016,0.22048018152449095,0.6816685374333675,9,7,0
1,glmnet,0.5833333333333333,0.20776376949504574,0.37235448117444075,9,7,-5
1,rf,0.5809178743961353,0.21452855700643325,0.3144822913078264,9,7,-5
1,xgb,0.6159420289855072,0.2080676374865978,0.3749932609267132,9,7,-5
2,glmnet,0.7028985507246377,0.17736656959827937,1.0575150809526839,9,7,-5
2,rf,0.6654589371980676,0.1847116575324177,1.0716298760065166,9,7,-5
2,xgb,0.6811594202898551,0.18202118306346535,0.978785314531313,9,7,-5
3,glmnet,0.6618357487922706,0.1881395065090822,0.844809961170417,9,7,-5
3,rf,0.6702898550724637,0.1886407259772988,1.15040197966314,9,7,-5
3,xgb,0.5929951690821256,0.20127767835096416,0.5625225056172976,9,7,-5
4,glmnet,0.6497584541062802,0.1983748806007266,0.5675152235475592,9,7,-5
4,rf,0.6630434782608696,0.18808780760552765,0.9738316777658513,9,7,-5
4,xgb,0.6159420289855072,0.19773741580325016,0.5320209899531245,9,7,-5
5,glmnet,0.6481481481481481,0.19648536690471421,0.6125450320536928,9,7,-5
5,rf,0.5790123456790124,0.21744748939549885,0.22184187914666312,9,7,-5
5,xgb,0.5901234567901235,0.21862883729331625,0.2144778464738957,9,7,-5
1,glmnet,0.4530663329161452,0.20541157165106944,0.2810854808041935,9,7,-7
1,rf,0.7121401752190238,0.17830791052902087,1.225451495968783,9,7,-7
1,xgb,0.653316645807259,0.18941422809031072,0.5730334486092081,9,7,-7
2,glmnet,0.7220744680851063,0.16554491635286497,1.1738283989540452,9,7,-7
2,rf,0.785904255319149,0.15895437868929863,1.902231602251296,9,7,-7
2,xgb,0.7539893617021277,0.16282689315060658,1.168570475833347,9,7,-7
3,glmnet,0.6289893617021277,0.1891869755204292,0.6394073849119623,9,7,-7
3,rf,0.5585106382978724,0.2253046058518505,-0.24255355933593306,9,7,-7
3,xgb,0.5093085106382979,0.22381917905482746,-0.07267577448989047,9,7,-7
4,glmnet,0.5968137254901961,0.19827015904147444,0.4329110012096215,9,7,-7
4,rf,0.5723039215686274,0.19605202787192808,0.44426505034134844,9,7,-7
4,xgb,0.5698529411764706,0.20518453141566043,0.28885768602680595,9,7,-7
5,glmnet,0.6545682102628285,0.18118838746823673,0.6704181710964351,9,7,-7
5,rf,0.5757196495619524,0.19616651412585856,0.47418734845648824,9,7,-7
5,xgb,0.5894868585732165,0.19387251964876412,0.4487782461642215,9,7,-7
1,glmnet,0.5876923076923077,0.16725635789267562,0.32892927928504334,9,7,-10
1,rf,0.6861538461538462,0.15047891940881203,1.1799404184648274,9,7,-10
1,xgb,0.6507692307692308,0.15903696297361017,0.686745801155363,9,7,-10
2,glmnet,0.7307692307692307,0.1608152409659838,11.805631066086615,9,7,-10
2,rf,0.6507692307692308,0.15333777989824654,0.9364330217868577,9,7,-10
2,xgb,0.6953846153846154,0.15024863084577256,0.9556730198257871,9,7,-10
3,glmnet,0.6204481792717087,0.16560670590499152,0.552899442008035,9,7,-10
3,rf,0.6120448179271708,0.16605415445070126,0.4131139693880058,9,7,-10
3,xgb,0.5798319327731092,0.16892900437800762,0.32464554327145784,9,7,-10
4,glmnet,0.557422969187675,0.185110189476685,0.23905689341462164,9,7,-10
4,rf,0.4943977591036414,0.18240496056819647,0.015771965906624916,9,7,-10
4,xgb,0.5364145658263305,0.17844248797127074,0.2139011872126674,9,7,-10
5,glmnet,0.5492307692307693,0.1640301737791397,0.5459048395713516,9,7,-10
5,rf,0.5938461538461539,0.16225200987545388,0.5948740747418926,9,7,-10
5,xgb,0.5476923076923077,0.17481481324573797,0.2338527586798426,9,7,-10
1,glmnet,0.6080246913580246,0.23630287851145024,0.6286390231138579,10,7,0
1,rf,0.5874485596707819,0.24661136682093426,0.46727421517104156,10,7,0
1,xgb,0.5648148148148148,0.25979532673841504,0.3042106929286429,10,7,0
2,glmnet,0.5992063492063492,0.23499791326730093,0.8550645415982727,10,7,0
2,rf,0.6150793650793651,0.23397173953111425,0.8509545572238534,10,7,0
2,xgb,0.6051587301587301,0.24377616992328086,0.5625288057473363,10,7,0
3,glmnet,0.5729166666666666,0.24187068642908524,0.9019448333663687,10,7,0
3,rf,0.5992063492063492,0.23906884319826144,0.6435228785838356,10,7,0
3,xgb,0.6388888888888888,0.2321455567477492,0.6412907232836761,10,7,0
4,glmnet,0.5357142857142857,0.2608314981567559,0.19174175191040596,10,7,0
4,rf,0.5763888888888888,0.2556252100118528,0.3063766583531118,10,7,0
4,xgb,0.5565476190476191,0.26580419764079705,0.18809148869827305,10,7,0
5,glmnet,0.6994047619047619,0.21822713251738088,1.5177800979197826,10,7,0
5,rf,0.6378968253968254,0.23482701689240093,0.6637764824824097,10,7,0
5,xgb,0.6517857142857143,0.23205703647248904,0.6679117199803832,10,7,0
1,glmnet,0.75,0.18844233727344142,3.0975274627398695,10,7,-5
1,rf,0.6411483253588517,0.19652753265407877,1.0467937995572694,10,7,-5
1,xgb,0.7547846889952152,0.17545010055471677,1.418877144672219,10,7,-5
2,glmnet,0.5866666666666667,0.2164287460302502,0.336191804890924,10,7,-5
2,rf,0.4311111111111111,0.21307146878294142,0.5669736472044115,10,7,-5
2,xgb,0.6066666666666667,0.20885556794888602,0.495147359153855,10,7,-5
3,glmnet,0.6420454545454546,0.20655437798715431,0.7633113688153146,10,7,-5
3,rf,0.6420454545454546,0.20752917297908588,0.6181891194738713,10,7,-5
3,xgb,0.6659090909090909,0.20591497752688587,0.679119240455238,10,7,-5
4,glmnet,0.6568181818181819,0.2041215365762459,1.29097301636811,10,7,-5
4,rf,0.5829545454545455,0.21177245791687574,0.5553674625128276,10,7,-5
4,xgb,0.6443181818181818,0.2024814308502906,0.7062588283099204,10,7,-5
5,glmnet,0.6483253588516746,0.20692726520556376,0.5690469184042214,10,7,-5
5,rf,0.6543062200956937,0.1987039374360329,0.8035449936475404,10,7,-5
5,xgb,0.6626794258373205,0.20224433876165887,0.5952291142264513,10,7,-5
1,glmnet,0.4730913642052566,0.2082465818556551,0.14908032216661643,10,7,-7
1,rf,0.6182728410513141,0.19532851586391622,0.6533741417174037,10,7,-7
1,xgb,0.6082603254067585,0.19712087433800093,0.5010171329011728,10,7,-7
2,glmnet,0.7121401752190237,0.17819623542391427,1.986825186162585,10,7,-7
2,rf,0.7058823529411764,0.1788422639737354,1.2021246326590511,10,7,-7
2,xgb,0.6971214017521902,0.1793719546809212,1.0603784036866115,10,7,-7
3,glmnet,0.6317135549872123,0.19059596034227302,0.8224284695717459,10,7,-7
3,rf,0.5268542199488491,0.20778276634001142,0.22221016502207588,10,7,-7
3,xgb,0.5818414322250639,0.1945214941026821,0.4673295578481496,10,7,-7
4,glmnet,0.639386189258312,0.19300580990979482,0.7274577266472896,10,7,-7
4,rf,0.5677749360613811,0.2046104142234136,0.3596359059583568,10,7,-7
4,xgb,0.5652173913043478,0.20452422172286563,0.3965358238247955,10,7,-7
5,glmnet,0.6371158392434988,0.19159648620580316,0.6263896064019314,10,7,-7
5,rf,0.6347517730496454,0.19306761152303892,0.8121647376454837,10,7,-7
5,xgb,0.6300236406619385,0.19918431775467862,0.5079467358577647,10,7,-7
1,glmnet,0.6214285714285714,0.20196620237324836,-0.37913655867470947,10,7,-10
1,rf,0.5171428571428571,0.17910184269488116,0.10665232384951745,10,7,-10
1,xgb,0.5585714285714286,0.18781964962492192,-0.25524320501618236,10,7,-10
2,glmnet,0.5,0.17089917339484814,NA,10,7,-10
2,rf,0.5528571428571428,0.17830783066321546,0.1792041159987001,10,7,-10
2,xgb,0.6385714285714286,0.16501782597409775,0.5991499322831441,10,7,-10
3,glmnet,0.6242857142857143,0.1624220361498024,1.2286633923080337,10,7,-10
3,rf,0.66,0.16500716796276646,0.9232957524582733,10,7,-10
3,xgb,0.6628571428571429,0.16225916581765223,0.817612683588591,10,7,-10
4,glmnet,0.68,0.15903773859985992,2.061429316245695,10,7,-10
4,rf,0.5585714285714286,0.1781014347068609,0.2755205881640763,10,7,-10
4,xgb,0.5414285714285715,0.18020311495678581,0.23064886732082757,10,7,-10
5,glmnet,0.5772594752186588,0.1713830877078666,0.7917639067478638,10,7,-10
5,rf,0.5058309037900874,0.1901571692930752,-0.10175905015194704,10,7,-10
5,xgb,0.5626822157434402,0.1757772393896735,0.4267449059046795,10,7,-10
1,glmnet,0.7028347996089932,0.2205557402523397,1.3240520407086436,11,7,0
